Order_ID,Order_Date,Store_ID,Store_Name,Region,State,City,Product_ID,Product_Name,Product_Category,Beverage_Size,Temperature,Quantity,Unit_Price,Discount,Sales,Cost,Profit,Sales_Channel,Payment_Method,Customer_Type,Promo_Flag,Loyalty_Member,Order_Status,Weather,Daypart
ORD-101283,7/21/2023,DK016,Dunkins Store DK016,Midwest,Michigan,Detroit,B006,Americano,Espresso,Medium,Hot,1,3.67,0.2,2.94,0.78,2.16,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101284,7/17/2024,DK026,Dunkins Store DK026,Midwest,Indiana,Indianapolis,B008,Black Tea,Tea,Large,Hot,3,3.66,0.2,8.78,1.66,7.12,Delivery,Debit Card,Returning,Yes,No,Completed,Snowy,Morning
ORD-101285,3/8/2023,DK001,Dunkins Store DK001,Northeast,New York,New York,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,2,5.68,0,0,0,0,In-Store,Mobile Wallet,New,No,Yes,Cancelled,Snowy,Morning
ORD-101286,11/13/2023,DK006,Dunkins Store DK006,West,Colorado,Denver,B001,Original Blend Coffee,Coffee,Large,Hot,3,3.31,0,9.93,1.86,8.07,Drive-Thru,Cash,New,No,Yes,Completed,Snowy,Morning
ORD-101287,10/29/2023,DK006,Dunkins Store DK006,South,Florida,Miami,B005,Cappuccino,Espresso,Small,Hot,1,4.26,0.2,3.41,1.25,2.16,Delivery,Mobile Wallet,Returning,Yes,No,Completed,Sunny,Afternoon
ORD-101288,5/22/2024,DK017,Dunkins Store DK017,Northeast,Massachusetts,Boston,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.43,0,3.43,0.92,2.51,Mobile App,Credit Card,New,No,No,Completed,Rainy,Morning
ORD-101289,1/15/2024,DK019,Dunkins Store DK019,South,North Carolina,Charlotte,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,4,6.01,0.1,21.64,6.39,15.25,Mobile App,Cash,New,Yes,Yes,Completed,Cold,Morning
ORD-101290,3/14/2024,DK016,Dunkins Store DK016,Northeast,New York,New York,F003,Muffin,Bakery,NA,NA,3,3.02,0,9.06,2.31,6.75,Drive-Thru,Cash,Returning,No,Yes,Completed,Rainy,Morning
ORD-101291,6/11/2024,DK019,Dunkins Store DK019,Midwest,Ohio,Columbus,B002,Iced Coffee,Coffee,Large,Iced,3,4.33,0.05,12.34,2.69,9.65,Drive-Thru,Cash,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101292,6/7/2023,DK022,Dunkins Store DK022,Northeast,New Jersey,Jersey City,B001,Original Blend Coffee,Coffee,Medium,Hot,2,3.06,0,6.12,1.21,4.91,Drive-Thru,Mobile Wallet,Returning,No,No,Completed,Cloudy,Morning
ORD-101293,12/7/2023,DK008,Dunkins Store DK008,Midwest,Indiana,Indianapolis,B002,Iced Coffee,Coffee,Large,Iced,3,3.93,0,11.79,2.53,9.26,Delivery,Gift Card,New,No,No,Completed,Sunny,Morning
ORD-101294,7/14/2024,DK023,Dunkins Store DK023,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Medium,Hot,2,4.87,0.1,8.77,2.84,5.93,In-Store,Gift Card,New,Yes,Yes,Completed,Sunny,Afternoon
ORD-101295,12/14/2023,DK013,Dunkins Store DK013,Midwest,Indiana,Indianapolis,F003,Muffin,Bakery,NA,NA,1,3.05,0.2,2.44,0.82,1.62,In-Store,Mobile Wallet,Returning,Yes,Yes,Completed,Cloudy,Evening
ORD-101296,11/21/2024,DK024,Dunkins Store DK024,West,Arizona,Phoenix,B012,Mango Refresher,Refreshers,Medium,Iced,1,4.43,0.15,3.77,1.15,2.62,Drive-Thru,Credit Card,Returning,Yes,No,Completed,Rainy,Morning
ORD-101297,1/29/2023,DK030,Dunkins Store DK030,Northeast,New Jersey,Jersey City,B012,Mango Refresher,Refreshers,Small,Iced,1,3.75,0,3.75,1.09,2.66,Drive-Thru,Mobile Wallet,New,Yes,No,Completed,Sunny,Morning
ORD-101298,11/5/2023,DK029,Dunkins Store DK029,Midwest,Illinois,Chicago,B004,Latte,Espresso,Medium,Hot,1,4.64,0,4.64,1.3,-1.67,In-Store,Cash,New,No,Yes,Refunded,Cloudy,Night
ORD-101299,3/16/2023,DK028,Dunkins Store DK028,South,Florida,Miami,B004,Latte,Espresso,Medium,Hot,2,4.88,0.1,8.78,2.68,6.1,In-Store,Cash,New,Yes,No,Completed,Sunny,Afternoon
ORD-101300,4/15/2024,DK017,Dunkins Store DK017,Midwest,Illinois,Chicago,B003,Cold Brew,Coffee,Small,Iced,5,3.61,0.15,15.34,5.34,10,In-Store,Debit Card,New,Yes,Yes,Completed,Sunny,Morning
ORD-101301,6/14/2024,DK018,Dunkins Store DK018,West,Colorado,Denver,F003,Muffin,Bakery,NA,NA,1,3.01,0.2,2.41,0.81,1.6,Mobile App,Cash,New,Yes,No,Completed,Cloudy,Evening
ORD-101302,11/12/2023,DK014,Dunkins Store DK014,Midwest,Michigan,Detroit,B008,Black Tea,Tea,Small,Hot,1,2.53,0,2.53,0.54,1.99,Delivery,Cash,Returning,No,No,Completed,Rainy,Morning
ORD-101303,5/22/2024,DK028,Dunkins Store DK028,Northeast,Massachusetts,Boston,B006,Americano,Espresso,Large,Iced,1,3.96,0.05,3.76,0.71,3.05,Delivery,Credit Card,New,Yes,No,Completed,Snowy,Morning
ORD-101304,3/13/2024,DK030,Dunkins Store DK030,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Small,Hot,2,2.52,0.15,4.28,1.22,3.06,Delivery,Credit Card,Returning,Yes,Yes,Completed,Cloudy,Evening
ORD-101305,9/15/2023,DK024,Dunkins Store DK024,West,California,Los Angeles,F003,Muffin,Bakery,NA,NA,1,2.91,0,2.91,0.81,2.1,Drive-Thru,Cash,New,No,Yes,Completed,Sunny,Morning
ORD-101306,9/4/2024,DK010,Dunkins Store DK010,West,Arizona,Phoenix,B002,Iced Coffee,Coffee,Small,Iced,2,3.33,0.2,5.33,1.56,3.77,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-101307,10/12/2024,DK027,Dunkins Store DK027,Northeast,Massachusetts,Boston,B003,Cold Brew,Coffee,Medium,Iced,3,4.46,0.2,10.7,3.02,7.68,In-Store,Cash,Returning,Yes,No,Completed,Cold,Morning
ORD-101308,4/7/2023,DK010,Dunkins Store DK010,Midwest,Illinois,Chicago,B004,Latte,Espresso,Large,Iced,2,5.32,0.05,10.11,2.39,7.72,Drive-Thru,Credit Card,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-101309,11/10/2023,DK024,Dunkins Store DK024,Midwest,Illinois,Chicago,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,6.36,0.05,6.04,1.65,4.39,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Morning
ORD-101310,2/9/2023,DK015,Dunkins Store DK015,West,Washington,Seattle,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,1,6.22,0.15,0,0,0,Delivery,Mobile Wallet,Returning,Yes,Yes,Cancelled,Rainy,Morning
ORD-101311,12/16/2023,DK027,Dunkins Store DK027,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Medium,Hot,1,4.9,0,4.9,1.31,3.59,In-Store,Cash,New,No,Yes,Completed,Cold,Evening
ORD-101312,1/13/2024,DK023,Dunkins Store DK023,Midwest,Illinois,Chicago,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,2,6.23,0.05,11.84,3.47,8.37,Mobile App,Cash,New,Yes,No,Completed,Snowy,Evening
ORD-101313,6/8/2024,DK001,Dunkins Store DK001,West,Colorado,Denver,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.56,0.2,5.25,1.73,3.52,Mobile App,Debit Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-101314,1/20/2023,DK001,Dunkins Store DK001,West,California,Los Angeles,B002,Iced Coffee,Coffee,Small,Iced,1,3.29,0.2,2.63,0.85,1.78,Delivery,Gift Card,New,Yes,Yes,Completed,Cloudy,Morning
ORD-101315,1/31/2023,DK025,Dunkins Store DK025,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Large,Iced,3,4.65,0.2,11.16,3.34,7.82,Mobile App,Gift Card,Returning,Yes,No,Completed,Sunny,Evening
ORD-101316,1/4/2024,DK027,Dunkins Store DK027,South,Georgia,Atlanta,B003,Cold Brew,Coffee,Large,Iced,1,4.93,0,4.93,1.01,3.92,Drive-Thru,Debit Card,Returning,No,No,Completed,Snowy,Evening
ORD-101317,9/14/2024,DK018,Dunkins Store DK018,Northeast,New Jersey,Jersey City,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,5,6.08,0.2,24.32,7.48,16.84,Drive-Thru,Gift Card,New,Yes,Yes,Completed,Cold,Afternoon
ORD-101318,1/20/2024,DK014,Dunkins Store DK014,Northeast,Massachusetts,Boston,B007,Matcha Latte,Tea,Medium,Iced,6,5.28,0.2,25.34,8.7,16.64,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Afternoon
ORD-101319,2/7/2024,DK023,Dunkins Store DK023,Northeast,Pennsylvania,Philadelphia,B001,Original Blend Coffee,Coffee,Small,Hot,3,2.55,0.05,7.27,1.83,5.44,Drive-Thru,Gift Card,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-101320,12/30/2024,DK017,Dunkins Store DK017,West,Colorado,Denver,B009,Frozen Coffee,Frozen Drinks,Medium,Frozen,2,5.47,0.2,8.75,3.24,5.51,Drive-Thru,Debit Card,Returning,Yes,Yes,Completed,Rainy,Evening
ORD-101321,2/12/2024,DK022,Dunkins Store DK022,Midwest,Ohio,Columbus,B007,Matcha Latte,Tea,Small,Iced,1,4.92,0.1,4.43,1.42,3.01,Delivery,Credit Card,New,Yes,No,Completed,Cloudy,Morning
ORD-101322,8/26/2023,DK016,Dunkins Store DK016,Northeast,Massachusetts,Boston,B012,Mango Refresher,Refreshers,Small,Iced,5,3.86,0.05,18.34,5.4,-6.47,Delivery,Credit Card,New,Yes,No,Refunded,Cloudy,Afternoon
ORD-101323,6/1/2023,DK006,Dunkins Store DK006,South,Florida,Miami,B001,Original Blend Coffee,Coffee,Small,Hot,2,2.51,0,5.02,1.25,3.77,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101324,3/24/2023,DK009,Dunkins Store DK009,West,California,Los Angeles,B001,Original Blend Coffee,Coffee,Small,Hot,3,2.39,0.2,5.74,1.8,3.94,Drive-Thru,Cash,Returning,Yes,Yes,Completed,Rainy,Afternoon
ORD-101325,11/25/2023,DK018,Dunkins Store DK018,Midwest,Indiana,Indianapolis,B007,Matcha Latte,Tea,Small,Hot,3,4.7,0.15,11.99,3.98,8.01,In-Store,Debit Card,New,Yes,Yes,Completed,Snowy,Morning
ORD-101326,7/20/2024,DK002,Dunkins Store DK002,Northeast,New York,New York,B001,Original Blend Coffee,Coffee,Large,Hot,3,3.34,0.05,9.52,1.92,7.6,In-Store,Gift Card,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-101327,11/28/2024,DK030,Dunkins Store DK030,South,Florida,Miami,B007,Matcha Latte,Tea,Large,Hot,3,5.31,0.05,0,0,0,Delivery,Gift Card,New,Yes,Yes,Cancelled,Snowy,Afternoon
ORD-101328,8/22/2024,DK006,Dunkins Store DK006,South,North Carolina,Charlotte,B001,Original Blend Coffee,Coffee,Medium,Hot,4,3.22,0,12.88,2.57,10.31,In-Store,Gift Card,New,No,Yes,Completed,Cold,Afternoon
ORD-101329,10/5/2023,DK019,Dunkins Store DK019,West,Arizona,Phoenix,B012,Mango Refresher,Refreshers,Small,Iced,1,3.77,0,3.77,1.18,2.59,In-Store,Gift Card,Returning,Yes,Yes,Completed,Sunny,Afternoon
ORD-101330,10/12/2023,DK029,Dunkins Store DK029,West,Washington,Seattle,B004,Latte,Espresso,Small,Hot,2,4.4,0.2,7.04,2.37,4.67,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Evening
ORD-101331,10/17/2023,DK011,Dunkins Store DK011,Northeast,New Jersey,Jersey City,F003,Muffin,Bakery,NA,NA,2,3.18,0.15,5.41,1.65,3.76,In-Store,Mobile Wallet,New,Yes,Yes,Completed,Sunny,Evening
ORD-101332,5/29/2024,DK010,Dunkins Store DK010,Midwest,Indiana,Indianapolis,F003,Muffin,Bakery,NA,NA,1,3.04,0.05,2.89,0.86,2.03,Drive-Thru,Gift Card,New,Yes,No,Completed,Snowy,Afternoon
ORD-101333,10/19/2023,DK030,Dunkins Store DK030,West,California,Los Angeles,F003,Muffin,Bakery,NA,NA,1,3.01,0.1,2.71,0.81,1.9,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Snowy,Morning
ORD-101334,7/19/2024,DK025,Dunkins Store DK025,South,North Carolina,Charlotte,B002,Iced Coffee,Coffee,Small,Iced,1,3.43,0.2,2.74,0.9,1.84,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Cloudy,Afternoon
ORD-101335,5/22/2023,DK002,Dunkins Store DK002,South,Florida,Miami,B012,Mango Refresher,Refreshers,Small,Iced,1,3.99,0.1,3.59,1.12,2.47,Delivery,Debit Card,Returning,Yes,No,Completed,Rainy,Afternoon
ORD-101336,10/17/2023,DK023,Dunkins Store DK023,South,Texas,Dallas,B011,Strawberry Refresher,Refreshers,Small,Iced,1,3.96,0.15,3.37,1.18,2.19,In-Store,Gift Card,Returning,Yes,Yes,Completed,Cold,Morning
ORD-101337,6/19/2024,DK016,Dunkins Store DK016,South,Georgia,Atlanta,F003,Muffin,Bakery,NA,NA,5,3.18,0,15.9,3.91,11.99,Mobile App,Credit Card,Returning,No,No,Completed,Cold,Morning
ORD-101338,12/28/2024,DK009,Dunkins Store DK009,Midwest,Indiana,Indianapolis,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,3,6.28,0.1,16.96,5.5,11.46,Delivery,Mobile Wallet,New,Yes,Yes,Completed,Sunny,Morning
ORD-101339,9/24/2024,DK017,Dunkins Store DK017,Midwest,Michigan,Detroit,B002,Iced Coffee,Coffee,Large,Iced,6,4.22,0.15,21.52,5.03,16.49,Delivery,Debit Card,New,Yes,No,Completed,Snowy,Afternoon
ORD-101340,6/23/2024,DK012,Dunkins Store DK012,South,Texas,Dallas,B012,Mango Refresher,Refreshers,Small,Iced,1,4.13,0,4.13,1.13,3,In-Store,Credit Card,Returning,No,No,Completed,Cloudy,Evening
ORD-101341,3/19/2023,DK017,Dunkins Store DK017,South,Texas,Dallas,B011,Strawberry Refresher,Refreshers,Large,Iced,6,4.65,0.1,25.11,6.27,18.84,Delivery,Debit Card,New,Yes,No,Completed,Sunny,Afternoon
ORD-101342,6/21/2024,DK026,Dunkins Store DK026,West,Washington,Seattle,B003,Cold Brew,Coffee,Medium,Iced,1,4.2,0.1,3.78,1.03,2.75,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Snowy,Evening
ORD-101343,2/20/2023,DK008,Dunkins Store DK008,West,Colorado,Denver,F003,Muffin,Bakery,NA,NA,1,3.12,0.2,2.5,0.83,1.67,Drive-Thru,Gift Card,Returning,Yes,No,Completed,Cloudy,Morning
ORD-101344,2/2/2024,DK018,Dunkins Store DK018,Midwest,Illinois,Chicago,B003,Cold Brew,Coffee,Medium,Iced,4,4.5,0,18,3.79,14.21,Delivery,Debit Card,Returning,No,Yes,Completed,Cloudy,Evening
ORD-101345,11/19/2023,DK029,Dunkins Store DK029,West,Colorado,Denver,B002,Iced Coffee,Coffee,Small,Iced,1,3.29,0.15,2.8,0.88,1.92,Delivery,Gift Card,Returning,Yes,Yes,Completed,Rainy,Morning
ORD-101346,8/1/2024,DK027,Dunkins Store DK027,South,Texas,Dallas,B004,Latte,Espresso,Small,Iced,1,4.09,0.15,3.48,1.26,2.22,Delivery,Debit Card,Returning,Yes,Yes,Completed,Cold,Evening
ORD-101347,8/2/2023,DK018,Dunkins Store DK018,South,Florida,Miami,B004,Latte,Espresso,Large,Iced,2,5.22,0,10.44,2.41,8.03,Mobile App,Mobile Wallet,Returning,No,Yes,Completed,Rainy,Afternoon
ORD-101348,5/2/2024,DK023,Dunkins Store DK023,Midwest,Indiana,Indianapolis,F001,Glazed Donut,Bakery,NA,NA,1,1.77,0.15,1.5,0.46,1.04,In-Store,Gift Card,Returning,Yes,No,Completed,Snowy,Evening
ORD-101349,4/22/2023,DK024,Dunkins Store DK024,South,Texas,Dallas,B002,Iced Coffee,Coffee,Small,Iced,4,3.04,0,12.16,3.42,8.74,Drive-Thru,Mobile Wallet,New,No,No,Completed,Snowy,Morning
ORD-101350,9/27/2023,DK021,Dunkins Store DK021,South,North Carolina,Charlotte,B001,Original Blend Coffee,Coffee,Large,Hot,1,3.51,0.05,3.33,0.6,2.73,Delivery,Cash,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-101351,4/21/2024,DK024,Dunkins Store DK024,Midwest,Illinois,Chicago,B011,Strawberry Refresher,Refreshers,Medium,Iced,2,4.61,0,9.22,2.34,6.88,Drive-Thru,Mobile Wallet,New,No,No,Completed,Cloudy,Afternoon
ORD-101352,9/7/2024,DK003,Dunkins Store DK003,West,California,Los Angeles,B012,Mango Refresher,Refreshers,Large,Iced,5,4.85,0,24.25,5.17,19.08,Delivery,Debit Card,Returning,No,No,Completed,Rainy,Afternoon
ORD-101353,9/2/2024,DK018,Dunkins Store DK018,Northeast,New York,New York,B001,Original Blend Coffee,Coffee,Small,Hot,1,2.5,0.05,2.38,0.62,1.76,In-Store,Debit Card,Returning,Yes,Yes,Completed,Sunny,Evening
ORD-101354,4/5/2024,DK009,Dunkins Store DK009,South,Texas,Dallas,B005,Cappuccino,Espresso,Medium,Hot,1,4.54,0.15,3.86,1.18,2.68,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Cold,Afternoon
ORD-101355,10/20/2023,DK018,Dunkins Store DK018,Northeast,Pennsylvania,Philadelphia,F002,Bagel with Cream Cheese,Bakery,NA,NA,2,3.35,0.05,6.37,2.06,4.31,In-Store,Mobile Wallet,Returning,Yes,No,Completed,Cloudy,Morning
ORD-101356,9/29/2023,DK030,Dunkins Store DK030,Midwest,Illinois,Chicago,F003,Muffin,Bakery,NA,NA,4,2.94,0.1,10.58,3.17,7.41,Drive-Thru,Credit Card,Returning,Yes,No,Completed,Snowy,Morning
ORD-101357,3/20/2024,DK029,Dunkins Store DK029,Northeast,New Jersey,Jersey City,B008,Black Tea,Tea,Large,Iced,3,3.54,0.2,8.5,1.64,6.86,Delivery,Credit Card,Returning,Yes,Yes,Completed,Snowy,Morning
ORD-101358,9/17/2023,DK009,Dunkins Store DK009,Northeast,Pennsylvania,Philadelphia,F001,Glazed Donut,Bakery,NA,NA,6,1.76,0.1,9.5,2.73,6.77,Mobile App,Mobile Wallet,New,Yes,No,Completed,Rainy,Evening
ORD-101359,1/2/2023,DK012,Dunkins Store DK012,Midwest,Indiana,Indianapolis,B001,Original Blend Coffee,Coffee,Medium,Hot,1,2.81,0,2.81,0.62,2.19,In-Store,Cash,Returning,No,No,Completed,Cold,Morning
ORD-101360,11/8/2023,DK025,Dunkins Store DK025,Midwest,Ohio,Columbus,B011,Strawberry Refresher,Refreshers,Medium,Iced,2,4.83,0.2,7.73,2.27,5.46,In-Store,Debit Card,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101361,12/17/2024,DK025,Dunkins Store DK025,Midwest,Ohio,Columbus,B001,Original Blend Coffee,Coffee,Medium,Hot,1,2.97,0,2.97,0.6,2.37,Drive-Thru,Credit Card,New,No,Yes,Completed,Rainy,Morning
ORD-101362,11/16/2024,DK020,Dunkins Store DK020,West,Colorado,Denver,F003,Muffin,Bakery,NA,NA,6,3.13,0,18.78,4.64,14.14,Delivery,Debit Card,New,No,Yes,Completed,Cloudy,Morning
ORD-101363,12/24/2023,DK009,Dunkins Store DK009,Midwest,Michigan,Detroit,B005,Cappuccino,Espresso,Small,Hot,2,4.14,0,8.28,2.29,5.99,Mobile App,Cash,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-101364,9/25/2024,DK022,Dunkins Store DK022,Northeast,New Jersey,Jersey City,B002,Iced Coffee,Coffee,Medium,Iced,3,3.62,0,10.86,2.54,8.32,Mobile App,Cash,Returning,No,No,Completed,Sunny,Morning
ORD-101365,5/4/2023,DK017,Dunkins Store DK017,South,Georgia,Atlanta,B004,Latte,Espresso,Large,Iced,1,5.56,0,5.56,1.19,4.37,Delivery,Credit Card,Returning,No,Yes,Completed,Sunny,Night
ORD-101366,4/30/2023,DK026,Dunkins Store DK026,West,Arizona,Phoenix,B003,Cold Brew,Coffee,Medium,Iced,2,4.15,0,8.3,2.02,6.28,Drive-Thru,Mobile Wallet,New,No,Yes,Completed,Rainy,Evening
ORD-101367,2/7/2024,DK006,Dunkins Store DK006,Midwest,Ohio,Columbus,B011,Strawberry Refresher,Refreshers,Large,Iced,1,4.99,0,4.99,1.09,3.9,Drive-Thru,Credit Card,New,No,No,Completed,Snowy,Afternoon
ORD-101368,8/2/2024,DK003,Dunkins Store DK003,Northeast,Massachusetts,Boston,F001,Glazed Donut,Bakery,NA,NA,3,1.61,0.05,4.59,1.29,3.3,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Sunny,Night
ORD-101369,3/18/2024,DK004,Dunkins Store DK004,West,Arizona,Phoenix,B005,Cappuccino,Espresso,Large,Hot,3,5.2,0,15.6,3.39,12.21,In-Store,Mobile Wallet,New,No,No,Completed,Cloudy,Afternoon
ORD-101370,12/17/2024,DK019,Dunkins Store DK019,Midwest,Illinois,Chicago,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.52,0.2,2.82,0.93,1.89,Delivery,Debit Card,New,Yes,Yes,Completed,Rainy,Morning
ORD-101371,1/19/2024,DK019,Dunkins Store DK019,Northeast,New York,New York,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.55,0.05,0,0,0,In-Store,Credit Card,New,Yes,Yes,Cancelled,Cold,Morning
ORD-101372,5/12/2024,DK001,Dunkins Store DK001,Northeast,Massachusetts,Boston,B010,Frozen Chocolate,Frozen Drinks,Medium,Frozen,1,5.9,0.1,5.31,1.74,3.57,Drive-Thru,Cash,New,Yes,Yes,Completed,Rainy,Morning
ORD-101373,1/13/2023,DK003,Dunkins Store DK003,South,Georgia,Atlanta,B006,Americano,Espresso,Medium,Hot,2,3.74,0,7.48,1.62,5.86,In-Store,Debit Card,Returning,No,Yes,Completed,Rainy,Morning
ORD-101374,8/31/2023,DK012,Dunkins Store DK012,South,North Carolina,Charlotte,F003,Muffin,Bakery,NA,NA,1,3.1,0,3.1,0.81,2.29,In-Store,Debit Card,Returning,No,Yes,Completed,Sunny,Afternoon
ORD-101375,6/6/2023,DK006,Dunkins Store DK006,Northeast,New York,New York,B008,Black Tea,Tea,Large,Iced,1,3.4,0,3.4,0.58,2.82,In-Store,Gift Card,New,No,Yes,Completed,Sunny,Morning
ORD-101376,6/7/2024,DK005,Dunkins Store DK005,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Small,Iced,2,3.03,0,6.06,1.77,4.29,Delivery,Cash,Returning,Yes,No,Completed,Cold,Afternoon
ORD-101377,10/14/2023,DK022,Dunkins Store DK022,Northeast,Pennsylvania,Philadelphia,F003,Muffin,Bakery,NA,NA,3,2.97,0.1,8.02,2.55,5.47,Drive-Thru,Cash,Returning,Yes,No,Completed,Sunny,Morning
ORD-101378,7/9/2023,DK012,Dunkins Store DK012,West,Colorado,Denver,B006,Americano,Espresso,Large,Hot,1,3.94,0,3.94,0.72,3.22,Drive-Thru,Mobile Wallet,Returning,No,Yes,Completed,Snowy,Afternoon
ORD-101379,11/14/2023,DK009,Dunkins Store DK009,Midwest,Michigan,Detroit,F003,Muffin,Bakery,NA,NA,1,3.21,0,3.21,0.75,2.46,Delivery,Cash,New,No,Yes,Completed,Cloudy,Afternoon
ORD-101380,8/9/2024,DK004,Dunkins Store DK004,Northeast,Massachusetts,Boston,B002,Iced Coffee,Coffee,Small,Iced,2,3.44,0.15,5.85,1.77,4.08,Drive-Thru,Cash,Returning,Yes,No,Completed,Cloudy,Morning
ORD-101381,6/18/2023,DK011,Dunkins Store DK011,West,Washington,Seattle,B003,Cold Brew,Coffee,Large,Iced,4,5,0.05,19,4.15,14.85,Mobile App,Mobile Wallet,New,Yes,Yes,Completed,Rainy,Afternoon
ORD-101382,3/25/2024,DK002,Dunkins Store DK002,South,Florida,Miami,B007,Matcha Latte,Tea,Medium,Hot,1,4.9,0,4.9,1.38,3.52,Delivery,Gift Card,Returning,Yes,No,Completed,Snowy,Evening
ORD-101383,4/4/2023,DK020,Dunkins Store DK020,Northeast,Pennsylvania,Philadelphia,B004,Latte,Espresso,Small,Hot,1,4.14,0.15,3.52,1.29,2.23,Mobile App,Mobile Wallet,Returning,Yes,Yes,Completed,Snowy,Afternoon
ORD-101384,3/10/2024,DK024,Dunkins Store DK024,Midwest,Indiana,Indianapolis,B003,Cold Brew,Coffee,Large,Iced,2,5,0,10,2.07,7.93,Mobile App,Cash,New,No,Yes,Completed,Cloudy,Afternoon
ORD-101385,1/14/2024,DK007,Dunkins Store DK007,Northeast,Pennsylvania,Philadelphia,B005,Cappuccino,Espresso,Small,Hot,1,4.26,0.2,3.41,1.15,2.26,Drive-Thru,Cash,Returning,Yes,No,Completed,Snowy,Afternoon
ORD-101386,9/21/2023,DK013,Dunkins Store DK013,Midwest,Indiana,Indianapolis,B010,Frozen Chocolate,Frozen Drinks,Large,Frozen,1,6.85,0.1,6.17,1.64,4.53,Delivery,Gift Card,New,Yes,No,Completed,Cloudy,Morning
ORD-101387,12/10/2023,DK018,Dunkins Store DK018,Midwest,Indiana,Indianapolis,B008,Black Tea,Tea,Large,Iced,1,3.4,0.15,2.89,0.58,2.31,In-Store,Credit Card,Returning,Yes,No,Completed,Cold,Morning
ORD-101388,10/23/2023,DK008,Dunkins Store DK008,West,Washington,Seattle,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.54,0.2,2.83,0.97,1.86,Delivery,Cash,New,Yes,Yes,Completed,Rainy,Morning
ORD-101389,11/15/2023,DK007,Dunkins Store DK007,Midwest,Ohio,Columbus,F001,Glazed Donut,Bakery,NA,NA,1,1.79,0,1.79,0.46,-0.67,In-Store,Gift Card,Returning,No,No,Refunded,Cold,Morning
ORD-101390,6/5/2023,DK008,Dunkins Store DK008,Northeast,Pennsylvania,Philadelphia,F002,Bagel with Cream Cheese,Bakery,NA,NA,1,3.38,0.1,3.04,1.02,2.02,Mobile App,Gift Card,Returning,Yes,Yes,Completed,Sunny,Morning
ORD-101391,4/29/2023,DK025,Dunkins Store DK025,South,Texas,Dallas,B002,Iced Coffee,Coffee,Large,Iced,2,4.2,0,0,0,0,Mobile App,Debit Card,New,No,Yes,Cancelled,Cold,Afternoon
ORD-101392,10/16/2024,DK018,Dunkins Store DK018,West,Washington,Seattle,F001,Glazed Donut,Bakery,NA,NA,2,1.73,0.1,3.11,0.88,2.23,Mobile App,Credit Card,Returning,Yes,No,Completed,Sunny,Morning
ORD-101393,2/16/2023,DK025,Dunkins Store DK025,Midwest,Ohio,Columbus,B004,Latte,Espresso,Large,Hot,1,5.55,0,5.55,1.19,4.36,In-Store,Mobile Wallet,New,No,No,Completed,Snowy,Morning
ORD-101394,10/6/2023,DK003,Dunkins Store DK003,West,Washington,Seattle,B003,Cold Brew,Coffee,Medium,Iced,3,4.19,0,12.57,3.22,9.35,Drive-Thru,Credit Card,Returning,No,Yes,Completed,Rainy,Night
